Date,Task,Time Started,Time Ended
cheekPuff,eyeLookIn_R,browOuterUp_R,jawRight,mouthClose,eyeLookOut_R,eyeWide_L,mouthUpperUp_L,mouthRight,mouthLowerDown_R,mouthStretch_R,noseSneer_L,mouthPucker,mouthFrown_R,browOuterUp_L,mouthSmile_R,eyeBlink_R,mouthLowerDown_L,mouthRollLower,eyeLookUp_L,mouthShrugLower,jawForward,eyeLookUp_R,mouthPress_R,eyeWide_R,mouthDimple_R,mouthShrugUpper,eyeBlink_L,browDown_R,browDown_L,eyeSquint_L,mouthLeft,cheekSquint_L,mouthSmile_L,eyeLookDown_R,mouthStretch_L,mouthDimple_L,tongueOut,mouthFunnel,jawLeft,eyeLookOut_L,jawOpen,noseSneer_R,mouthUpperUp_R,mouthFrown_L,browInnerUp,eyeSquint_R,eyeLookIn_L,mouthPress_L,cheekSquint_R,eyeLookDown_L,mouthRollUpper
0.06901995,0.1980839,0.0004984738,0.001447514,0.01068272,0,0.008867001,0.05624826,0.004811503,0.01972323,0.06649062,0.0898008,0.1041483,0.00663273,0.0004716221,0.004783456,0.1194435,0.02052673,0.04661221,0,0.4362554,0.01866285,0,0.06731886,0.008703018,0.2392923,0.07528419,0.1205461,0.148989,0.1489633,0.09525452,0.007700216,0.06641428,0.01618052,0.1559767,0.06819566,0.2401062,7.915426e-06,0.08074163,0.003918986,0.07091498,0.006616734,0.08638036,0.05612251,-0.00171732,0.05232825,0.09533247,0,0.06342789,0.07076323,0.1579801,0.03016327
0.07008591,0.1808356,0.0004587491,0.001879208,0.01014252,0,0.007921596,0.05698222,0.005232573,0.01934954,0.06650344,0.09131321,0.1015158,0.006340618,0.0004340372,0.005041519,0.1184829,0.02017652,0.04704268,0,0.4205682,0.01822187,0,0.06775546,0.007761196,0.2419562,0.07558481,0.1194731,0.1480173,0.1479927,0.09468073,0.007109204,0.06844783,0.01982169,0.148788,0.06787041,0.242451,8.450669e-06,0.08124881,0.003619305,0.05362055,0.006217805,0.08786896,0.05680248,-0.001579555,0.05320832,0.09476028,0,0.06403178,0.07359774,0.1506187,0.02945457
0.07037692,0.1672559,0.0004221903,0.002148809,0.009698444,0,0.007162504,0.05705695,0.005090367,0.01913625,0.06652106,0.09189028,0.1010081,0.005961888,0.0003994477,0.004945392,0.1100989,0.0200006,0.04720462,0,0.3813745,0.01782124,0,0.06762946,0.00700981,0.2339375,0.07545575,0.1110037,0.1377607,0.1377412,0.09412789,0.006852682,0.06904154,0.02099857,0.1426871,0.06774787,0.2352634,6.895503e-06,0.08175018,0.003337635,0.04038258,0.005875144,0.08849645,0.05684703,-0.00145319,0.0541058,0.09421057,0,0.06391004,0.074275,0.1443841,0.02899043
0.06423358,0.1559628,0.000388545,0.002461614,0.009345304,0,0.006523303,0.05700918,0.005093626,0.01905807,0.06670399,0.09222393,0.09599065,0.005554518,0.0003676148,0.005033223,0.1026635,0.01995802,0.04743357,0,0.3665813,0.0175155,0,0.0659183,0.00638006,0.2295127,0.07556553,0.1040217,0.1187575,0.1187838,0.0950202,0.006395282,0.06932605,0.02135691,0.1282305,0.06786955,0.2312287,3.466249e-06,0.08184191,0.003075271,0.02901787,0.0055864,0.08883175,0.05678433,-0.001337122,0.05881518,0.0950983,0,0.0627929,0.07457896,0.1297804,0.02872751
0.06140099,0.1471389,0.0003575811,0.00246499,0.008999441,0,0.005966834,0.05694386,0.004862452,0.01890226,0.06670869,0.09151864,0.08935511,0.005195653,0.0003383188,0.00480025,0.08804995,0.01981925,0.047689,0,0.3601074,0.01723992,0,0.06503381,0.005833552,0.2281038,0.07598991,0.08893708,0.1095959,0.1096548,0.09622201,0.005933108,0.06940377,0.01853589,0.1194698,0.0679206,0.2300752,2.259517e-06,0.0817121,0.002832133,0.0204399,0.005312455,0.08822092,0.05670021,-0.001230425,0.06108838,0.0962941,0,0.06219799,0.07460459,0.1209238,0.02849816
0.06030749,0.1428228,0.0003290847,0.002657558,0.008706655,0,0.005471727,0.05673469,0.007342299,0.01874525,0.06668896,0.09113508,0.08707995,0.004814126,0.0003113575,0.007152841,0.08360384,0.019668,0.04816649,0,0.3607309,0.01699048,0,0.06475625,0.005348288,0.2279981,0.07879283,0.08440186,0.1180766,0.1180827,0.1039206,0.0054857,0.06951509,0.01705887,0.1126095,0.06777208,0.2292769,2.520178e-06,0.08183921,0.002607472,0.01572748,0.005067131,0.08795769,0.0566093,-0.001132295,0.06204373,0.1039715,0,0.0621698,0.07494359,0.1140128,0.02840521
0.05942472,0.1275693,0.0003028593,0.003041469,0.008437615,0,0.005025184,0.0566058,0.00875103,0.01860997,0.06714542,0.09092031,0.08548529,0.004903043,0.0002865448,0.007361013,0.08141723,0.01952939,0.04861097,0,0.3615415,0.01681529,0,0.06418094,0.004911166,0.2282186,0.07997746,0.08216516,0.1252271,0.125226,0.1067133,0.005062136,0.06953649,0.01344211,0.1100855,0.06799103,0.2288207,3.021074e-06,0.0819806,0.002400232,0.0005615852,0.004852265,0.08784572,0.05659899,0.00441091,0.06254582,0.1067534,0,0.06185071,0.07518158,0.1113965,0.02828356
0.056507,0.1119352,0.0002565117,0.004103162,0.007883728,0,0.004247992,0.05681359,0.01160469,0.01830385,0.06780975,0.09119216,0.08377562,0.004349121,0.0002426939,0.007716446,0.07995868,0.01922068,0.04918372,0,0.4203605,0.01640558,0,0.06332194,0.004151097,0.2607183,0.0815592,0.08066225,0.1660871,0.1660887,0.1097047,0.004298059,0.06969139,0.010519,0.1083965,0.0681237,0.2419565,2.786449e-06,0.08185475,0.002033349,0,0.004437658,0.08815066,0.05701672,0.005998533,0.06166843,0.1097319,0.01424025,0.06144377,0.0757211,0.1096144,0.02776572
0.0561334,0.1137405,0.0002360698,0.004754327,0.007584929,0,0.003907853,0.05716298,0.01530078,0.01801784,0.06768294,0.09143233,0.08395733,0.004041189,0.0002233532,0.00783304,0.07972041,0.01892658,0.04946105,0,0.4515197,0.01612139,0,0.06362981,0.003818615,0.2686502,0.08466075,0.0804141,0.1902989,0.190298,0.110824,0.003957624,0.06975873,0.009454691,0.1096023,0.06769718,0.2454459,4.898337e-06,0.08184312,0.001871392,0,0.004220167,0.08842737,0.05752303,0.006272015,0.05939241,0.1108456,0.01265836,0.06267257,0.07616528,0.1108344,0.02731533
0.05585741,0.1160305,0.0002172569,0.005074034,0.00725007,0,0.003595568,0.05766029,0.01613036,0.01762685,0.06694992,0.09142993,0.0836226,0.00373983,0.0002055537,0.01224786,0.07939653,0.01852684,0.04982062,0,0.468697,0.01581971,0,0.06517759,0.003513407,0.2736938,0.08602913,0.08010237,0.1984227,0.1984205,0.1126632,0.00364335,0.06993374,0.01132664,0.1100498,0.06709316,0.2677675,7.047563e-06,0.0812192,0.001722303,0,0.00398883,0.08839106,0.05806201,0.006096534,0.05825773,0.1126877,0.01038285,0.06448936,0.07647793,0.1112956,0.02679013
0.05565108,0.1133836,0.0001999433,0.0053061,0.00694666,0,0.003308569,0.058261,0.01638353,0.01728502,0.066452,0.09151631,0.08332887,0.003452871,0.0001891727,0.02720499,0.07703318,0.0181729,0.05033012,0,0.4767648,0.01555252,0,0.06604134,0.003232938,0.275918,0.08870963,0.07784529,0.2031301,0.2031286,0.1156344,0.003353602,0.07029817,0.02778354,0.1037744,0.06662656,0.2740097,1.735648e-05,0.08051439,0.001585074,0,0.003775825,0.08841868,0.05865896,0.005784296,0.05749734,0.1156695,0.0133688,0.06539226,0.07684649,0.1049903,0.02628884
0.05569326,0.1108243,0.0001840094,0.005784642,0.006682358,0,0.003044656,0.05874896,0.01656589,0.01699658,0.06599413,0.09215244,0.08336154,0.003183633,0.0001740972,0.03573715,0.07593895,0.01787064,0.05096477,0,0.4806249,0.01532654,0,0.0667661,0.002975042,0.2766694,0.09003909,0.07677194,0.2243586,0.2244021,0.1259249,0.003086666,0.07250291,0.04098685,0.09651037,0.06611057,0.2769058,1.787256e-05,0.08006953,0.001458769,0,0.003580666,0.08886002,0.05909158,0.005416256,0.05647838,0.1259659,0.01593121,0.06609836,0.07844596,0.09769336,0.02591158
0.05569617,0.1052383,0.0001693453,0.008194949,0.00648051,0,0.002801889,0.05926289,0.01762128,0.0168633,0.06597788,0.09263146,0.08365348,0.002933096,0.000160223,0.03949609,0.07505676,0.01772751,0.05219783,0,0.4788644,0.01522304,0,0.0671052,0.002737818,0.2756042,0.09233483,0.07587894,0.2323205,0.2323587,0.1291527,0.002840855,0.07341424,0.04565063,0.09301839,0.06588786,0.2755384,1.590518e-05,0.08008093,0.001342524,0,0.003421766,0.08927647,0.05956997,0.005034361,0.05558709,0.1291949,0.02133618,0.06646858,0.07929704,0.09416547,0.02566416
0.05566885,0.107463,0.0001558499,0.009323617,0.006317254,0,0.002578531,0.05962332,0.01834883,0.01675899,0.06598599,0.09304529,0.08407377,0.00270105,0.0001474545,0.04098224,0.07232025,0.01761822,0.05338726,0,0.478326,0.01517373,0,0.06727232,0.002519562,0.2735117,0.09337155,0.07312176,0.2384551,0.238481,0.1311563,0.002614553,0.07404091,0.04572259,0.09084599,0.06571154,0.2729892,1.464735e-05,0.08011025,0.001235539,0,0.003281553,0.0896257,0.05990565,0.004659784,0.05454561,0.1311986,0.01883059,0.06663206,0.07986993,0.09199542,0.02552771
0.05578397,0.1040721,0.0001434299,0.01024457,0.00619013,0,0.002373005,0.05967674,0.01883937,0.01669154,0.06604072,0.09361731,0.08743903,0.002486707,0.0001357036,0.04200071,0.06978703,0.01754911,0.0541537,0,0.4652483,0.01512905,0,0.06714957,0.002318734,0.2534647,0.09381025,0.0706051,0.2412539,0.2412771,0.1324469,0.002406243,0.07460976,0.04623769,0.08718755,0.06559345,0.254683,5.16834e-06,0.08041456,0.001137079,0,0.003156997,0.09008936,0.05991213,0.004302686,0.05373915,0.1324879,0.02209242,0.06648298,0.08036518,0.08831219,0.02545056
0.0560136,0.09839088,0.0001319997,0.01100249,0.006087541,0,0.002183875,0.0595676,0.01903552,0.01660314,0.06609072,0.0942203,0.08913154,0.002289023,0.0001248891,0.04229123,0.0612907,0.01745942,0.05487207,0,0.4596167,0.01512573,0,0.06686471,0.002133929,0.2476844,0.09363627,0.06224652,0.2427393,0.2427631,0.1333073,0.002214512,0.07506438,0.04629861,0.08000454,0.06549705,0.2493712,5.666113e-06,0.08088479,0.001046463,0,0.003042831,0.09057001,0.05973057,0.003967423,0.05303391,0.1333469,0.02776897,0.06614328,0.08073799,0.08108936,0.02541565
0.05612009,0.08942846,0.0001214804,0.0115815,0.006036025,0,0.002009827,0.05949218,0.01915063,0.01660977,0.06627039,0.09475997,0.0912339,0.002106867,0.0001149364,0.04146877,0.0500081,0.01746887,0.05614898,0,0.4540898,0.01521298,0,0.06651655,0.00196386,0.2438581,0.09376924,0.05081235,0.2424458,0.2424733,0.1353871,0.002038047,0.07523953,0.04375864,0.07029123,0.06551273,0.2444998,5.508646e-06,0.08149295,0.0009630693,0,0.002953556,0.09096453,0.05959305,0.003655333,0.05257622,0.1354178,0.03703197,0.06574123,0.08087151,0.07132629,0.02546624
0.05589925,0.08515335,0.0001117994,0.01187281,0.00603855,0,0.002069411,0.05943835,0.01899171,0.0166718,0.06671236,0.09541404,0.09239162,0.001939106,0.0001057769,0.03096087,0.03880994,0.01753897,0.05731947,0,0.4472836,0.01537299,0,0.06571449,0.002028296,0.2420967,0.0936034,0.0396183,0.2346981,0.2347439,0.1407269,0.001875638,0.07539669,0.03064422,0.05504859,0.06585483,0.2423811,4.339506e-06,0.08207375,0.0008863207,0,0.002893221,0.09149606,0.0594861,0.003366217,0.0522722,0.1407484,0.0418586,0.06456239,0.08099052,0.05604833,0.02558182
0.0557388,0.08487212,0.0001028898,0.01197712,0.006058956,0,0.001965142,0.05924953,0.01866351,0.01672413,0.06721891,0.09584974,0.09726693,0.001784649,9.734736e-05,0.02607379,0.03304084,0.01760192,0.05813364,0,0.4446855,0.01547429,0,0.06498242,0.001927632,0.2408279,0.093261,0.03368061,0.229097,0.2291315,0.1458789,0.001726169,0.07535782,0.02032521,0.04901363,0.06631192,0.2399359,3.845676e-06,0.08252406,0.0008156882,0,0.002842172,0.09186019,0.0592994,0.003099126,0.05203448,0.145892,0.0425889,0.0635166,0.08093113,0.05000596,0.02563486
0.0558021,0.08273719,9.469035e-05,0.01215747,0.006028524,0,0.001840997,0.05903403,0.01871927,0.01661221,0.06749331,0.095986,0.1032914,0.001642467,8.958955e-05,0.01632324,0.02966312,0.01749508,0.05872585,0,0.458293,0.01546962,0,0.0644415,0.001806652,0.2400517,0.09291615,0.03018244,0.2264373,0.2264635,0.1485281,0.00158861,0.07509494,0.01354587,0.0490509,0.06651545,0.2372181,2.865248e-06,0.08285617,0.0007506845,0,0.002768692,0.09196213,0.05913162,0.006575741,0.05172106,0.1485364,0.04450814,0.06286765,0.08076289,0.05003659,0.02548099
0.05587863,0.07755331,8.714428e-05,0.01233996,0.005975458,0,0.001748443,0.05870769,0.01879097,0.01648456,0.06759836,0.09584091,0.1056741,0.001511597,8.244998e-05,0.01321284,0.02772392,0.01737361,0.0589416,0,0.4611734,0.01542308,0,0.06380466,0.001716961,0.2306587,0.09272552,0.02820506,0.2236666,0.2236849,0.1500858,0.001462011,0.07471628,0.01011895,0.04450843,0.06660129,0.2222943,3.362671e-06,0.0831444,0.000690861,0,0.002694271,0.09179014,0.05886783,0.007647435,0.05147839,0.1500918,0.04953754,0.06217142,0.08047517,0.0454752,0.02523823
0.05632204,0.07398477,8.019958e-05,0.01258004,0.005866574,0,0.001726465,0.05822025,0.01929132,0.01624231,0.0673305,0.09567695,0.1072848,0.001391146,7.587938e-05,0.01927744,0.02651177,0.01712698,0.05879146,0,0.4626055,0.01525117,0,0.06336786,0.00169778,0.2247236,0.09246024,0.02698001,0.2227377,0.2227524,0.1512015,0.001345501,0.07447196,0.008458471,0.04567035,0.06629227,0.2137501,3.683319e-06,0.08327289,0.0006358049,0,0.002599531,0.0916275,0.05847544,0.007744872,0.0511703,0.1512061,0.05283111,0.06172572,0.08042509,0.04662892,0.02486781
0.05674893,0.07010704,7.380833e-05,0.01298341,0.005772608,0,0.001626312,0.05768535,0.02064522,0.01599683,0.06714597,0.09537923,0.1081991,0.001280289,6.983241e-05,0.02052028,0.02580952,0.01687613,0.05874141,0,0.4635451,0.01510529,0,0.06297068,0.001600008,0.2222625,0.09235559,0.02627764,0.2219617,0.2219742,0.1520954,0.001238276,0.07427131,0.007235934,0.04463938,0.06605256,0.2102732,4.07171e-06,0.08350422,0.0005851364,0,0.00251421,0.09136907,0.05804127,0.007839569,0.05081635,0.1520991,0.0565112,0.06134755,0.08047228,0.04558741,0.02456093
0.05711536,0.07166746,6.79264e-05,0.01333281,0.005680919,0,0.001516743,0.05705391,0.02209392,0.01576525,0.06706517,0.09516145,0.1100076,0.001178264,6.426733e-05,0.02009935,0.02572162,0.01664037,0.05854259,0,0.4637847,0.01492432,0,0.06252198,0.001492587,0.2188756,0.09209299,0.02619611,0.2221942,0.2222035,0.1527867,0.001139596,0.07405417,0.006365724,0.04673235,0.06590492,0.2065607,4.849955e-06,0.08373615,0.0005385057,0,0.002432048,0.09118672,0.05753131,0.01024289,0.05039909,0.1527897,0.05490205,0.0609266,0.08051553,0.04768545,0.02426965
0.05725059,0.07027131,6.251321e-05,0.01366921,0.005599353,0,0.001406595,0.05656241,0.02286428,0.01559009,0.06704555,0.09480716,0.1107524,0.001084367,5.914573e-05,0.01967485,0.02555871,0.01646623,0.05828845,0,0.4638557,0.01475607,0,0.0621943,0.001384391,0.2172508,0.09225617,0.02602557,0.2220424,0.2220503,0.1536007,0.001048779,0.07370463,0.005701297,0.04366032,0.0658293,0.2047419,6.250843e-06,0.08384579,0.0004955911,0,0.002362871,0.09085979,0.057161,0.01129072,0.05001568,0.153602,0.05631829,0.06061097,0.08038428,0.04460737,0.02400074
0.05724731,0.0701548,5.753141e-05,0.01396343,0.005542155,0,0.001300241,0.05596773,0.02341417,0.015472,0.06705751,0.09433797,0.1113061,0.0009979529,5.443229e-05,0.01968814,0.02506568,0.01635074,0.05802995,0,0.4558029,0.01463527,0,0.06168549,0.001279821,0.2151671,0.09228292,0.02552801,0.2186406,0.2186436,0.1542799,0.0009651998,0.07327097,0.005162846,0.0426276,0.0657948,0.2027072,8.059853e-06,0.08401278,0.0004560965,0,0.002304934,0.09046315,0.05668727,0.01166384,0.04975341,0.1542807,0.0565955,0.0601016,0.08015114,0.04357446,0.02381434
0.05729623,0.06515885,5.294662e-05,0.01429924,0.005486632,0,0.001199694,0.05536605,0.02388882,0.01534619,0.06697714,0.09390324,0.1118953,0.0009184246,5.009447e-05,0.01929742,0.02470241,0.01622838,0.05779357,0,0.453842,0.01448904,0,0.06132885,0.001180909,0.2110217,0.09257118,0.02514881,0.2174695,0.2174699,0.1548161,0.0008882812,0.07278708,0.004706393,0.0409058,0.06569523,0.1986532,8.474895e-06,0.08411821,0.0004197492,0,0.002247498,0.09010722,0.05620794,0.01235795,0.04955803,0.1548165,0.06147465,0.0596826,0.07986214,0.04184056,0.02361635
0.05710531,0.06274931,4.87272e-05,0.01465273,0.005439023,0,0.001105733,0.05496608,0.02434315,0.01528408,0.06717729,0.09363535,0.1122482,0.0008452337,4.610234e-05,0.01545604,0.0245432,0.01616909,0.05756752,0,0.4527261,0.01436937,0,0.06084989,0.001088449,0.2078198,0.09313777,0.02497698,0.21649,0.2164894,0.1553468,0.0008174923,0.07238314,0.004307237,0.03970857,0.06583046,0.1957006,8.499441e-06,0.08415519,0.0003862986,0,0.002200873,0.08989286,0.05592077,0.01472925,0.04947115,0.155347,0.06389766,0.05916283,0.07961414,0.04063806,0.023415
0.05701021,0.0624963,4.484403e-05,0.01494781,0.005389072,0,0.001018495,0.0546183,0.02498429,0.01520145,0.06737138,0.09367535,0.1128555,0.0007778755,4.242836e-05,0.01443903,0.02452891,0.01608136,0.05723626,0,0.4522742,0.01420248,0,0.06046144,0.001002591,0.2016695,0.09423755,0.02493957,0.215747,0.2157442,0.1561028,0.0007523447,0.07221312,0.003951088,0.04106407,0.06589507,0.1890441,7.744936e-06,0.08409868,0.0003555137,0,0.002152866,0.09001177,0.05569343,0.01530016,0.04958037,0.1561027,0.06411311,0.05872898,0.07964133,0.04199356,0.02316527
0.05695776,0.06241532,4.127032e-05,0.01530383,0.00534382,0,0.0009378001,0.05428981,0.02557476,0.01513388,0.06756469,0.0935599,0.1134294,0.0007158852,3.904716e-05,0.01303737,0.02440073,0.01600928,0.05692684,0,0.451795,0.01404725,0,0.06013335,0.0009231649,0.1969333,0.09566981,0.02479321,0.2154926,0.2154888,0.1567972,0.0006923889,0.07194886,0.003629315,0.04146217,0.06596164,0.1848443,7.196623e-06,0.08396496,0.0003271821,0,0.002109095,0.08996917,0.0554613,0.01592463,0.04971587,0.156797,0.06420535,0.05835453,0.07950304,0.04239166,0.02295246
0.05678869,0.05935243,3.798141e-05,0.01561033,0.005309368,0,0.0008633171,0.05390818,0.0264073,0.01508255,0.06778586,0.09343021,0.1138975,0.0006588349,3.593541e-05,0.01181572,0.02391767,0.01594817,0.05659452,0,0.4513247,0.01389806,0,0.05976023,0.0008498488,0.1938513,0.09696152,0.02428629,0.2115807,0.2115597,0.1574845,0.000637211,0.0716096,0.003336393,0.04164151,0.06602056,0.180759,8.436027e-06,0.08373146,0.0003011083,0,0.002069323,0.08992121,0.0552003,0.0174894,0.05000657,0.1574842,0.06727413,0.05794109,0.07933948,0.04256515,0.02276286
0.05680395,0.05744423,3.49546e-05,0.01587947,0.005289191,0,0.0008885465,0.05356324,0.02667474,0.01501219,0.06800371,0.09320773,0.1158177,0.003029089,3.307165e-05,0.01047645,0.02274522,0.01587267,0.05617543,0,0.4509505,0.01375647,0,0.05931731,0.0008763631,0.1813195,0.09780389,0.02304894,0.2081455,0.2081284,0.1574344,0.0005864303,0.07113449,0.003068531,0.04320738,0.06616984,0.1724264,1.076825e-05,0.08364463,0.0002771124,0,0.002033943,0.08977597,0.05492286,0.02458715,0.05033982,0.157434,0.06927469,0.05745516,0.07890594,0.04412829,0.02252273
0.05699847,0.05749173,3.216899e-05,0.01610108,0.00525183,0,0.0008437223,0.05324864,0.02686206,0.01487605,0.06807994,0.09311849,0.1197313,0.005399965,3.043611e-05,0.009509988,0.02218172,0.01572958,0.05571143,0,0.4512621,0.01359601,0,0.05889216,0.0008325683,0.1768772,0.09820928,0.02246732,0.207063,0.2070465,0.1574028,0.0005396965,0.07067694,0.002822936,0.04374501,0.0661934,0.1688778,9.082933e-06,0.0836492,0.0002550288,0,0.001991115,0.08973183,0.0546537,0.0295467,0.05046204,0.1574025,0.06923436,0.05700887,0.07848246,0.04466631,0.02220408
0.05742464,0.05575455,2.960538e-05,0.01621902,0.005214865,0,0.0009077662,0.05298201,0.02644905,0.01474321,0.06787044,0.09302009,0.1280999,0.006561566,2.801059e-05,0.008682422,0.02174413,0.01559268,0.05524315,0,0.4517982,0.01343841,0,0.05857185,0.0008978642,0.1739292,0.09831478,0.02202925,0.2068162,0.2068017,0.1573427,0.000496687,0.07027974,0.002597404,0.04420654,0.06603035,0.16684,1.013921e-05,0.08375939,0.000234705,0,0.001950396,0.08963419,0.05438506,0.031559,0.05049782,0.1573424,0.07103131,0.05666902,0.07801099,0.04512471,0.02189306
0.05793503,0.05614941,2.724607e-05,0.01639628,0.00520733,0,0.0009614918,0.0529886,0.02603756,0.01467596,0.06781282,0.09282493,0.1383708,0.0241198,2.577837e-05,0.007953199,0.02130216,0.01552736,0.05490227,0,0.4566298,0.01334703,0,0.05827007,0.0009526651,0.1694036,0.09882946,0.02158901,0.2063445,0.2063315,0.1562864,0.0004571051,0.06964337,0.002390108,0.04488546,0.06600372,0.1622102,8.797315e-06,0.08425321,0.0002160009,0,0.00192548,0.08941936,0.05439468,0.04915719,0.05051339,0.156286,0.07069223,0.0563678,0.07689819,0.045805,0.02159014
0.05813379,0.0551837,2.507478e-05,0.01653859,0.005239523,0,0.0009299901,0.0530301,0.02506929,0.01472859,0.06780882,0.09270833,0.1430109,0.02898934,2.372404e-05,0.007299426,0.02083942,0.01558704,0.0545334,0,0.4577436,0.01328821,0,0.05792792,0.000921974,0.1670578,0.09938457,0.02112212,0.2062274,0.2062156,0.1558571,0.0004206774,0.06902038,0.002199474,0.045258,0.06601402,0.1597399,5.460179e-06,0.08470627,0.0001987874,0,0.001918944,0.08928628,0.05443826,0.05394315,0.05039896,0.1558567,0.07172763,0.05602085,0.07608041,0.04617598,0.02138286
0.05806975,0.05322228,2.307652e-05,0.01658656,0.005366397,0,0.0008800286,0.05311509,0.02144506,0.01499444,0.06781615,0.09261546,0.1458159,0.0208615,2.183343e-05,0.006707032,0.02055773,0.01586958,0.05434759,0,0.4531398,0.01333123,0,0.05758975,0.0008727086,0.1661764,0.09978552,0.02083912,0.2057061,0.2056955,0.1554499,0.0003871528,0.06833593,0.002024106,0.04498089,0.06605484,0.1587861,1.301143e-05,0.08532545,0.0001829456,0,0.001955688,0.08914005,0.05452577,0.03810796,0.050213,0.1554495,0.07392725,0.05563526,0.07490649,0.04589594,0.02142744
0.05775134,0.05283384,2.123751e-05,0.01656017,0.005492273,0,0.0008592806,0.05345351,0.01798704,0.01534508,0.06781553,0.09287564,0.1468622,0.01940744,2.009348e-05,0.006166815,0.02020649,0.01624243,0.05420277,0,0.4517984,0.01341618,0,0.05738815,0.0008526061,0.166062,0.1003726,0.02049046,0.207312,0.2073064,0.1550683,0.0003562999,0.06787717,0.001862755,0.04544573,0.06611831,0.1586395,1.600612e-05,0.08589675,0.0001683663,0,0.002000985,0.08930975,0.0548665,0.03441248,0.04987319,0.1550679,0.07442237,0.05532841,0.07418113,0.04636059,0.0215502
0.0575623,0.05289933,1.954505e-05,0.01675813,0.005621894,0,0.0009268027,0.05375795,0.01653819,0.01569706,0.06784264,0.09318518,0.1477002,0.02122739,1.849219e-05,0.005672308,0.02009533,0.01661471,0.05407698,0,0.4509157,0.01351868,0,0.05718718,0.0009210265,0.1658633,0.1008373,0.02039591,0.209599,0.209606,0.1545793,0.0003279056,0.06752377,0.001714283,0.04782791,0.06616744,0.1585054,1.841197e-05,0.08739406,0.0001549489,0,0.002043719,0.08950683,0.05513472,0.03304813,0.04945054,0.154579,0.07457394,0.05506219,0.07363264,0.04874452,0.02173384
0.05754891,0.0526213,1.798747e-05,0.01691516,0.005792441,0,0.001346839,0.05400896,0.01566035,0.01605582,0.06794381,0.0934419,0.1482766,0.02306452,1.701851e-05,0.005218632,0.01969593,0.01698896,0.05422062,0,0.4488271,0.01371048,0,0.05699806,0.001346923,0.1657244,0.1012134,0.01999762,0.2103229,0.2103337,0.1543411,0.0003017742,0.06709319,0.001577655,0.0482065,0.06624755,0.1584356,3.009856e-05,0.09028389,0.0001426007,0,0.002100699,0.08966088,0.05534505,0.03322297,0.04908365,0.1543408,0.07488516,0.05482217,0.07304837,0.04912272,0.02203888
0.05753933,0.05210938,1.655401e-05,0.01697825,0.005946318,0,0.001741408,0.05426062,0.01467449,0.01637571,0.06794687,0.0936558,0.1489293,0.02669765,1.566227e-05,0.004801872,0.01933677,0.01732252,0.05424028,0,0.4479187,0.01385091,0,0.05689379,0.001746194,0.1651983,0.1017631,0.01963983,0.2121736,0.2121925,0.1540785,0.0002777252,0.06665587,0.001451922,0.04919882,0.06626271,0.158079,2.595072e-05,0.09156103,0.0001312366,0,0.002150606,0.08977024,0.05553669,0.03391432,0.04867527,0.1540784,0.07546332,0.05465334,0.07242206,0.05011446,0.02226787
0.05766242,0.05052823,1.523479e-05,0.0170871,0.00611346,0,0.001938722,0.05433783,0.0140866,0.01667962,0.067949,0.09357794,0.1537596,0.02911055,1.441411e-05,0.004418732,0.01905705,0.01763692,0.05425983,0,0.4468787,0.01396473,0,0.05676633,0.001945437,0.1592169,0.1034862,0.01936384,0.2129267,0.2129474,0.1538865,0.0002555927,0.06568114,0.001336211,0.04898045,0.06624211,0.1532577,2.756172e-05,0.09245329,0.0001207781,0,0.002200644,0.08965096,0.05557554,0.03740792,0.04833185,0.1538865,0.07711294,0.05447324,0.07081313,0.04989257,0.02247074
0.05790678,0.04749969,1.40207e-05,0.01702754,0.006186543,0,0.001922783,0.05438121,0.01371939,0.01684668,0.06780828,0.09346469,0.1547962,0.03874434,1.326543e-05,0.004066343,0.01891837,0.01780573,0.05414934,0,0.4419565,0.01402623,0,0.05662473,0.00193004,0.1510943,0.1044362,0.01922732,0.2148094,0.2148299,0.153867,0.000235224,0.06489357,0.001229724,0.04779864,0.06606661,0.1455968,2.855729e-05,0.0929369,0.000111153,0,0.002216914,0.08943158,0.05557667,0.04788166,0.04799161,0.1538669,0.08013643,0.05426897,0.06940265,0.04870373,0.02254402
0.0580036,0.04588103,1.290336e-05,0.01694926,0.006321162,0,0.001906793,0.05430005,0.01330417,0.01705447,0.06792042,0.09327681,0.1556488,0.08613562,1.220828e-05,0.003742154,0.01882446,0.01802023,0.054132,0,0.4297197,0.01414317,0,0.05618485,0.001914143,0.1443824,0.1049238,0.01914272,0.215763,0.2157845,0.1538166,0.0002164786,0.06348708,0.001131724,0.04734804,0.06614479,0.1393145,1.953673e-05,0.09344788,0.000102295,0,0.002256858,0.08914989,0.05544475,0.09294921,0.04771718,0.1538165,0.0817244,0.05379744,0.06749021,0.04824943,0.02271116
