Date,Task,Time Started,Time Ended
face_position, face_orientation, L_eye_orientation, R_eye_orientation, mouthStretch_L, mouthRollUpper, cheekSquint_L, mouthFrown_L, mouthShrugLower, tongueOut, jawOpen, cheekPuff, mouthClose, jawForward, cheekSquint_R, eyeLookOut_L, noseSneer_R, eyeLookIn_L, mouthPress_R, mouthRollLower, mouthSmile_L, mouthShrugUpper, eyeLookDown_L, mouthPress_L, mouthStretch_R, mouthDimple_R, mouthUpperUp_R, mouthSmile_R, browInnerUp, mouthLowerDown_R, mouthUpperUp_L, mouthLowerDown_L, mouthFunnel, eyeSquint_R, eyeSquint_L, jawLeft, browDown_R, mouthRight, browDown_L, browOuterUp_L, jawRight, eyeLookOut_R, mouthPucker, eyeLookIn_R, mouthFrown_R, eyeLookUp_R, noseSneer_L, eyeBlink_R, eyeBlink_L, eyeLookUp_L, eyeLookDown_R, browOuterUp_R, mouthDimple_L, eyeWide_R, mouthLeft, eyeWide_L
,0.09992107,0.01493131,0.3752899,0,0.04071179,3.261778e-07,0.07719635,0.004562968,0.01136958,0.05748054,0.38104,0,0.3433026,0.0239085,0.01915822,0.01497703,0.8139237,0.4309531,0.09325042,0.01480218,0.08957084,0.0590537,0.3027291,0.8121413,0.06232559,0.5831195,0.291448,0.5941209,0.1185188,0.8385478,0.8377239,0,0.4700005,0,0.4680397,0,0.01811891,0,0.04224891,0.09049204,0,0,0.3306531,0.09292504,0.09457484,0,0.0931183,0,0.05308634,0,0.04649638,0
,0.1173618,0.01715782,0.2845663,0,0.02926557,1.442396e-07,0.1288234,0.004420425,0.0156497,0.06185403,0.2880637,0.04271558,0.3963097,0,0.01826326,0.01587339,0.7036645,0.4367738,0.06707811,0.01411874,0.10475,0.05530395,0.3124327,0.6864771,0.04636518,0.6206726,0.3014447,0.6425694,0.1294157,0.7096647,0.7082278,0,0.5275114,0,0.5270543,0,0.01655462,0,0.04721588,0.1656309,0,0,0.3966595,0.1710355,0.1722918,0,0.06630025,0,0.05032477,0,0.05145439,0
,0.1231486,0.01774631,0.284899,0,0.03049516,3.873966e-07,0.1309875,0.004504531,0.01615795,0.06246474,0.2872299,0.0396013,0.3913742,0,0.01831525,0.01630969,0.7015833,0.4308629,0.06052991,0.01417104,0.1087895,0.05579546,0.3127539,0.6821471,0.04647606,0.6232783,0.3024455,0.645309,0.1315975,0.7034951,0.702103,0,0.5079489,0,0.5077268,0,0.01629903,0,0.04854342,0.1635965,0,0,0.3980701,0.167316,0.1685517,0,0.05978718,0,0.05143132,0,0.05246275,0
,0.1276943,0.01827049,0.2846665,0,0.03119476,5.367234e-07,0.1324069,0.00458611,0.01657369,0.06322153,0.2856845,0.004702515,0.343852,0,0.01834411,0.01669144,0.706526,0.4240201,0.05000069,0.01417831,0.1112429,0.05632428,0.3128431,0.6818053,0.04661207,0.6151996,0.3031,0.6415664,0.1324981,0.6861575,0.6850289,0,0.4904053,0,0.4902462,0,0.01602725,0,0.04918674,0.1299366,0,0,0.3502236,0.1595811,0.1604372,0,0.04938558,0,0.05294976,0,0.0540895,0
,0.1297814,0.0187255,0.2826032,0,0.03157559,9.014007e-07,0.1334124,0.004653576,0.01684311,0.06392577,0.282046,0.02656096,0.3279271,0,0.01828225,0.01694046,0.7077749,0.4177398,0.05579132,0.01413175,0.1125605,0.05666505,0.3097126,0.6833098,0.04701329,0.6118963,0.3024374,0.6379781,0.1329772,0.6771948,0.6751039,0,0.4740993,0,0.4737563,0,0.01579502,0,0.04953024,0.1504196,0,0,0.3303147,0.1661491,0.1662886,0,0.05510752,0,0.05373655,0,0.05506286,0
,0.1310007,0.01917699,0.2810101,0,0.03211639,1.437528e-06,0.1336995,0.004724463,0.01699314,0.06425394,0.2776646,0.01371312,0.3183724,0,0.0182996,0.01718869,0.7070487,0.4151585,0.05313282,0.01414871,0.1133497,0.05721254,0.3033643,0.6832994,0.04750896,0.5916176,0.2976086,0.6114525,0.1329871,0.67285,0.6706327,0,0.4644665,0,0.4641564,0,0.01557212,0,0.04983417,0.1374499,0,0,0.3197078,0.1702003,0.1707845,0,0.05249351,0,0.0550146,0,0.05526195,0
,0.1318108,0.01963381,0.274923,0,0.03266379,1.327812e-06,0.1336428,0.004798098,0.01714381,0.06462597,0.2673237,0.01575604,0.3073017,0,0.01835398,0.01749109,0.7016494,0.4134484,0.05604872,0.0141938,0.1138805,0.05784691,0.295683,0.6810609,0.0478873,0.5765325,0.2920882,0.6000353,0.1326058,0.6686304,0.6666514,0,0.4601655,0,0.4598608,0,0.01546288,0,0.04995909,0.1394966,0,0,0.3107465,0.1737285,0.1748019,0,0.05539263,0,0.05650434,0,0.0552095,0
,0.1323683,0.02001863,0.2716122,0,0.035758,1.375289e-06,0.132036,0.004897904,0.0172481,0.0649638,0.2627518,0.01331792,0.2997004,0,0.018534,0.01788765,0.6908565,0.4129097,0.05575464,0.01433415,0.11424,0.05983281,0.2930437,0.6727523,0.04819541,0.5439833,0.290118,0.5697129,0.1321304,0.6612027,0.6595616,0,0.457027,0,0.4567442,0,0.01523649,0,0.0500854,0.1373608,0,0,0.3035729,0.177904,0.1792095,0,0.05510401,0,0.05975134,0,0.05491325,0
,0.133065,0.02031111,0.2707347,0,0.04103156,1.317031e-06,0.1293427,0.005014898,0.01730055,0.06528736,0.2609933,0.002533862,0.2963831,0,0.01879582,0.01835292,0.6874948,0.4126524,0.05122407,0.01453761,0.1146684,0.06338775,0.2916531,0.67019,0.04866086,0.5334265,0.2891248,0.5585061,0.1315207,0.6587209,0.6571878,0,0.4534785,0,0.4532489,0,0.01483478,0,0.05014856,0.127101,0,0,0.3003972,0.1821677,0.1836826,0,0.05061384,0,0.06568034,0,0.05472713,0
,0.1331802,0.02046295,0.270492,0,0.04945246,1.366381e-06,0.1169994,0.005150684,0.01722216,0.06526981,0.2602142,0.01656929,0.2968277,0,0.01918567,0.01883978,0.6851926,0.4139733,0.0562749,0.01484937,0.1146252,0.06724703,0.2947173,0.6676145,0.04899542,0.5277441,0.2930699,0.5526962,0.1299277,0.6571834,0.6556883,0,0.460263,0,0.4600654,0,0.01435072,0,0.05040246,0.1408949,0,0,0.3006525,0.1875151,0.1888211,0,0.05561198,0,0.0704007,0,0.0544205,0
,0.1331661,0.02063568,0.2702798,0,0.05206522,1.294969e-06,0.113363,0.005258559,0.01720984,0.06534691,0.2598704,0.02180952,0.2986151,0,0.01941081,0.01927618,0.6844728,0.4140234,0.05370168,0.01502119,0.1145514,0.06882818,0.295233,0.6669362,0.04940083,0.5329657,0.2937518,0.5565512,0.127682,0.6567065,0.6552299,0,0.46137,0,0.4611765,0,0.01401285,0,0.05039966,0.1463629,0,0,0.3020692,0.1888701,0.190125,0,0.05303466,0,0.07228961,0,0.0539287,0
,0.1331981,0.0208493,0.2703268,0,0.05267047,1.115676e-06,0.1123684,0.005349476,0.01730658,0.06602226,0.259688,0.02082355,0.3066779,0,0.01950633,0.01971726,0.7230479,0.4140118,0.04960532,0.01507506,0.1144828,0.06963586,0.2956583,0.6900288,0.05015087,0.5790754,0.2944284,0.6060067,0.1264352,0.6566499,0.6551998,0,0.4507175,0,0.4505491,0,0.01379987,0,0.05020372,0.1457731,0,0,0.313849,0.1529348,0.1550615,0,0.04895587,0,0.07321987,0,0.0541612,0
,0.1328562,0.02111019,0.270596,0,0.05286781,1.057405e-06,0.1133374,0.005490865,0.01756258,0.06628251,0.2607147,0.01274471,0.3092745,0,0.01967783,0.02015306,0.7307502,0.4142312,0.04253783,0.01517127,0.114201,0.06990515,0.2951279,0.6959426,0.05072895,0.5803844,0.2920577,0.6089414,0.1260036,0.661411,0.6600468,0,0.4478304,0,0.4476595,0,0.01364858,0,0.05167359,0.1382971,0,0,0.3171504,0.1442336,0.1465174,0,0.04193189,0,0.07331027,0,0.05426391,0
,0.1305188,0.0212121,0.2779018,0,0.05278032,4.325477e-07,0.1136798,0.005652616,0.01769694,0.0654972,0.2743742,0,0.3106938,0.02754316,0.01991817,0.02037158,0.7344557,0.4146406,0.03750554,0.01529968,0.1125708,0.06979624,0.2945618,0.6998767,0.05139922,0.5387345,0.2858917,0.5623394,0.1260079,0.6710899,0.6695139,0,0.4437388,0,0.4433143,0,0.01319991,0,0.0565289,0.0972837,0,0,0.3173383,0.1623281,0.1623783,0,0.03699425,0,0.07244682,0,0.05419227,0
,0.1294103,0.02145535,0.2802233,0,0.05285566,4.190694e-07,0.1160523,0.005903557,0.01802092,0.06499214,0.2800773,0,0.3185548,0.02258059,0.02038956,0.0207707,0.707616,0.4148215,0.04104046,0.0156391,0.1118046,0.06979754,0.2939531,0.6996926,0.05208656,0.5285577,0.2818314,0.551079,0.1270574,0.6795758,0.6779499,0,0.4424787,0,0.4419552,0,0.01270616,0,0.06330247,0.1020491,0,0,0.3181379,0.1724492,0.1727614,0,0.04051317,0,0.0719299,0,0.05311281,0
,0.1286504,0.02168189,0.2829703,0,0.05319694,5.044405e-07,0.1167106,0.006143996,0.01834231,0.06447451,0.2843722,0,0.321434,0.01327608,0.02082425,0.02123352,0.7011942,0.4168838,0.04282684,0.01598223,0.1113564,0.06978191,0.2894864,0.6958122,0.0526388,0.522815,0.2787136,0.5451189,0.1274336,0.6886248,0.6872822,0,0.4420157,0,0.4414524,0,0.01229222,0,0.06588763,0.1113746,0,0,0.3203728,0.1762518,0.1765296,0,0.04227672,0,0.0715076,0,0.05269901,0
,0.1282423,0.02179877,0.2843582,0,0.0543232,3.509832e-07,0.1166775,0.006368574,0.01859859,0.06382772,0.2866401,0.001877102,0.3228563,0,0.02118259,0.02177932,0.6980155,0.4176756,0.04660179,0.01625751,0.1110451,0.06973591,0.2811655,0.6942827,0.05317497,0.5116392,0.2730466,0.539609,0.127346,0.6965239,0.6950562,0,0.4414742,0,0.4408838,0,0.01188493,0,0.06756197,0.1261545,0,0,0.3212264,0.178579,0.1788659,0,0.04601069,0,0.07111347,0,0.05278777,0
,0.1250044,0.0219961,0.2817181,0,0.06505281,3.195936e-07,0.09531075,0.006584614,0.01883318,0.0590495,0.2836785,0.02860462,0.3230702,0,0.02170567,0.02236656,0.6451855,0.4186006,0.07266071,0.01667042,0.1088634,0.06982382,0.2564456,0.6241803,0.0530713,0.4547451,0.2536452,0.4851775,0.1272806,0.6965917,0.694892,0,0.4728057,0,0.4723634,0,0.01173336,0,0.07578657,0.1521459,0,0,0.3214473,0.1858433,0.1866857,0,0.07189573,0,0.07092379,0,0.05316921,0
,0.1083523,0.02191196,0.2812746,0,0.0687052,1.384156e-06,0.07421918,0.006697711,0.01874638,0.05433126,0.2831768,0.08197709,0.3245103,0,0.02221864,0.02267829,0.6398116,0.4766589,0.08631036,0.01706763,0.09809606,0.06955636,0.2554289,0.6122751,0.05013954,0.4364236,0.2519341,0.46536,0.1268006,0.6985032,0.6964589,0,0.5319986,0,0.5316311,0,0.01169683,0,0.07827074,0.203016,0,0,0.3249398,0.2065908,0.2070486,0,0.08529579,0,0.07037237,0,0.05343296,0
,0.1012071,0.02170139,0.2740922,0,0.07070071,1.811602e-06,0.06376509,0.006743583,0.01855212,0.04905314,0.2826378,0.1397405,0.3234329,0,0.0225958,0.02276268,0.6348276,0.4931034,0.09000257,0.0173406,0.09373956,0.06693189,0.2531785,0.6054316,0.04716291,0.4058523,0.2484775,0.4364687,0.1262511,0.7030328,0.6990105,0,0.5564469,0,0.5554388,0,0.01196866,0,0.079993,0.2578813,0,0,0.3183739,0.2211032,0.219761,0,0.0887622,0,0.06256492,0,0.05359213,0
,0.0977143,0.02144612,0.253584,0,0.0717225,3.116918e-06,0.05881566,0.006749643,0.01831011,0.04631981,0.2762781,0.152858,0.3197301,0,0.0228648,0.02276319,0.6326299,0.4997989,0.0733892,0.01749258,0.09146361,0.06461069,0.2516195,0.6036061,0.04487372,0.3951456,0.2438696,0.4264135,0.1250527,0.7174538,0.7084997,0,0.566856,0,0.5656028,0,0.01211517,0,0.08090892,0.2695873,0,0,0.3085291,0.2273707,0.2247436,0,0.07227413,0,0.05767428,0,0.05840589,0
,0.09584219,0.02115722,0.2482273,0,0.0721654,3.864207e-06,0.05567192,0.006724335,0.01804002,0.04312553,0.2733033,0.1566973,0.304627,0,0.02305847,0.02262202,0.6315668,0.5033507,0.08648795,0.01758159,0.09007165,0.06190763,0.2458632,0.6023279,0.04360759,0.389512,0.237783,0.4214096,0.1212828,0.7218072,0.7122628,0,0.5609651,0,0.5598415,0,0.01223471,0,0.08183812,0.2743916,0,0,0.3034637,0.216758,0.2171331,0,0.08521987,0,0.05426098,0,0.05953075,0
,0.09470619,0.0208227,0.257646,0,0.08206674,3.344903e-06,0.05122274,0.006743481,0.01770068,0.04006568,0.2722943,0.1541098,0.3000093,0,0.02338858,0.02244163,0.6303543,0.5038739,0.1004506,0.01781914,0.0891042,0.06080935,0.243847,0.6001426,0.04267266,0.3773215,0.2356351,0.4125648,0.1200693,0.7089396,0.7044075,0,0.5542735,0,0.5534376,0,0.01241645,0,0.08887438,0.2725438,0,0,0.3012581,0.1915644,0.1921311,0,0.09904613,0,0.05276005,0,0.06017002,0
,0.09411503,0.02050234,0.2594087,0,0.08420815,3.47846e-06,0.04968007,0.006756791,0.01742336,0.03860181,0.2718772,0.1441455,0.2977324,0,0.02355811,0.0222446,0.6302151,0.4924434,0.1003977,0.01797652,0.08869166,0.05991679,0.2425244,0.60151,0.04207611,0.3774242,0.2342103,0.4112068,0.1193123,0.7057865,0.7023898,0,0.5512044,0,0.5503755,0,0.01279483,0,0.09084367,0.2623589,0,0,0.2999802,0.1902416,0.1901478,0,0.09904144,0,0.05172567,0,0.0601728,0
,0.09386782,0.02016454,0.2600891,0,0.08498786,2.582819e-06,0.04892341,0.006764847,0.01717866,0.03771824,0.271155,0.1324747,0.2970327,0,0.02370267,0.02205671,0.6300296,0.489853,0.08991475,0.01809926,0.08842926,0.05899579,0.2421354,0.6018676,0.04144742,0.3792793,0.2337378,0.4119194,0.119066,0.7037286,0.7007484,0,0.5495179,0,0.5487036,0,0.01304756,0,0.0917981,0.2502547,0,0,0.2996369,0.1883811,0.1881723,0,0.08870874,0,0.05089279,0,0.06040592,0
,0.09354834,0.01978904,0.2608273,0,0.08227161,1.948903e-06,0.04837056,0.006694584,0.0168499,0.03699421,0.2708226,0.1286593,0.2962445,0,0.02369718,0.02168691,0.6331704,0.4923423,0.09321002,0.01810179,0.08807536,0.05800479,0.2418779,0.6060449,0.04085905,0.3888983,0.2334709,0.4207478,0.1186124,0.702747,0.7000775,0,0.5492102,0,0.5484136,0,0.01328983,0,0.09151382,0.2459885,0,0,0.2991783,0.1845955,0.1845298,0,0.0919962,0,0.05013583,0,0.06031995,0
